"label","value","chain","chainValue","parentLabel","parentValue","gasUSD","gasUSDPctChange","transactions","transactionsPctChange","activeAddresses","activeAddressesPctChange"
"0xcab25eebbf67f7181382c17a2a827983d2cb1845","0xcab25eebbf67f7181382c17a2a827983d2cb1845","Ethereum","ethereum","","","10.262202435261951","235.80347958580663","8","-11.111111","3","0.000000"
"0xc7d52a0987a5360cdf143cd30fcaacadf1a291e0","0xc7d52a0987a5360cdf143cd30fcaacadf1a291e0","Ethereum","ethereum","","","10.26167878351343","","9","","5",""
"0x38ed0364985d76215b9cc802c70cf84abdbc5241","0x38ed0364985d76215b9cc802c70cf84abdbc5241","Ethereum","ethereum","","","10.26059301435073","","6","","5",""
"0x4021007d4376ca386bbfa6689094192d5bd4636f","0x4021007d4376ca386bbfa6689094192d5bd4636f","Ethereum","ethereum","","","10.25948650535412","364.6949827844968","10","11.111111","1","0.000000"
"0x171ba30825f6cfe383cbbb897775393cc03e6e57","0x171ba30825f6cfe383cbbb897775393cc03e6e57","Ethereum","ethereum","","","10.256093941221222","","6","","1",""
"0x5c07b621f001f9069cdd3c55f4925824d6809cbf","0x5c07b621f001f9069cdd3c55f4925824d6809cbf","Ethereum","ethereum","","","10.25326684750241","1550.7410083005766","9","350.000000","2","100.000000"
"0x5e8a0d95b61f244089a8e45854a3d8324c196fed","0x5e8a0d95b61f244089a8e45854a3d8324c196fed","Ethereum","ethereum","","","10.252830426879749","613.8679916939083","10","233.333333","2","0.000000"
"0xfc3112780483bcbdf01fa27e4253c549b13eac46","0xfc3112780483bcbdf01fa27e4253c549b13eac46","Ethereum","ethereum","","","10.248088925397392","2986.899400842789","7","600.000000","1","0.000000"
"0x8e12113ded05113d1a59bad8c37c295633ff6a97","0x8e12113ded05113d1a59bad8c37c295633ff6a97","Ethereum","ethereum","","","10.244979155787236","423.92551329622813","13","85.714286","4","0.000000"
"0x9c3e47a300733e1869580f59e0a372dadad2f453","0x9c3e47a300733e1869580f59e0a372dadad2f453","Ethereum","ethereum","","","10.244925424968088","","7","","1",""
"0xf70e36a83b43f8b10f2cfb7377ee6a32e76844f0","0xf70e36a83b43f8b10f2cfb7377ee6a32e76844f0","Ethereum","ethereum","","","10.240113657073342","2826.2000478324594","9","800.000000","3","200.000000"
"0x7043ec4bbd5a5d3b5a146624842f428bb3a44a38","0x7043ec4bbd5a5d3b5a146624842f428bb3a44a38","Ethereum","ethereum","","","10.237436716690688","350.71598205667283","5","0.000000","2","100.000000"
"0x0c4f924144c5995efa0083403f43fbe79fed18f4","0x0c4f924144c5995efa0083403f43fbe79fed18f4","Avalanche","avalanche","","","10.23519617432454","1061.550152212384","5","400.000000","5","400.000000"
"0x7118fc48f5fba15615e3eb5a59114ebf6cae7b69","0x7118fc48f5fba15615e3eb5a59114ebf6cae7b69","Polygon","polygon","","","10.234538232624002","1458.7141861346686","274","537.209302","2","0.000000"
"0xc227e9ad5b2ff116c365d3185704d9b05ec007dc","0xc227e9ad5b2ff116c365d3185704d9b05ec007dc","Ethereum","ethereum","","","10.231139029799271","","8","","8",""
"0x67053e9d7584974282801e76b0594ecafae11f84","0x67053e9d7584974282801e76b0594ecafae11f84","Ethereum","ethereum","","","10.227908892799777","1020.3762358972205","8","300.000000","1","-50.000000"
"0xa0149fa51709269f2246053b8916e1c3b039a93d","0xa0149fa51709269f2246053b8916e1c3b039a93d","Ethereum","ethereum","","","10.227761007160723","294.61389073807584","9","28.571429","5","0.000000"
"0x71fa23d32b4a2de10b1d616a447387e8085e1bcf","0x71fa23d32b4a2de10b1d616a447387e8085e1bcf","Ethereum","ethereum","","","10.224803576856573","","8","","8",""
"0x37c0f9de1bc7341f62bdb8522c4b2ed7c8eb9416","0x37c0f9de1bc7341f62bdb8522c4b2ed7c8eb9416","Ethereum","ethereum","","","10.219759430616577","","10","","2",""
"0x51e5f6f85510bbbfe5b377928851e2f224795c31","0x51e5f6f85510bbbfe5b377928851e2f224795c31","Ethereum","ethereum","","","10.219245571748846","","2","","2",""
"0x827ba7a2a792d53e72c99906b13a14e383c6a768","0x827ba7a2a792d53e72c99906b13a14e383c6a768","Ethereum","ethereum","","","10.21705972903777","","8","","2",""
"0x8dc2ed4420f33656958e0a168d8afc0f9ba44002","0x8dc2ed4420f33656958e0a168d8afc0f9ba44002","Ethereum","ethereum","","","10.215578354098337","","6","","1",""
"0x3cdc094d55417016b3880ff1ec1bba37617778c6","0x3cdc094d55417016b3880ff1ec1bba37617778c6","Ethereum","ethereum","","","10.213003791851646","-6.219218642869235","10","-75.000000","2","0.000000"
"0x6036382b8f00ce437407bd0401073711929a36df","0x6036382b8f00ce437407bd0401073711929a36df","Ethereum","ethereum","","","10.209516370946611","","10","","8",""
"0xe7298d68379367545b5e92bc1b285994758e41f9","0xe7298d68379367545b5e92bc1b285994758e41f9","Ethereum","ethereum","","","10.208283514028247","","3","","1",""
"0x1276f97160ee2fe2bac79dc680247483924e3439","0x1276f97160ee2fe2bac79dc680247483924e3439","Ethereum","ethereum","","","10.207038727554163","1525.5239556054473","6","200.000000","4","100.000000"
"0x035ae7d933dcbfe617ffba194a88af0c2867b90c","0x035ae7d933dcbfe617ffba194a88af0c2867b90c","Ethereum","ethereum","","","10.205101739439826","286.170510959572","9","125.000000","1","0.000000"
"0xcbcbb7554f53170ff688581bafc0fd7ecda70155","0xcbcbb7554f53170ff688581bafc0fd7ecda70155","Ethereum","ethereum","","","10.200315341231555","535.1364438968168","8","60.000000","3","0.000000"
"0x0d54884ce3e5770b008b40368ab7a07723f8da06","0x0d54884ce3e5770b008b40368ab7a07723f8da06","Ethereum","ethereum","","","10.197164379458311","","7","","1",""
"0xc577ccd813957558ea7eca6f14ba9b90c58377c0","0xc577ccd813957558ea7eca6f14ba9b90c58377c0","BNB Chain","bsc","","","10.190114356752325","2973.5198164635744","59","293.333333","1","0.000000"
"0xbfd9d4bdf5956c3d4eb309b9bac088754f3e63f7","0xbfd9d4bdf5956c3d4eb309b9bac088754f3e63f7","Ethereum","ethereum","","","10.180548901930802","","6","","3",""
"0x79a178dcdb4a0e68ee7951398bcd9cacc10f9cff","0x79a178dcdb4a0e68ee7951398bcd9cacc10f9cff","Ethereum","ethereum","","","10.180486316219438","","12","","6",""
"0x5a8794501fb3046bbd2b32e943adbefb2324cc51","0x5a8794501fb3046bbd2b32e943adbefb2324cc51","Ethereum","ethereum","","","10.180107367196157","","8","","7",""
"0xb88600e25a62c81ffaca83e12acf083319546134","0xb88600e25a62c81ffaca83e12acf083319546134","Ethereum","ethereum","","","10.176112047937615","117.6598837294158","11","-35.294118","9","-30.769231"
"0x9889931e73a8f7a2cdf41970fb4778cc5fa5a465","0x9889931e73a8f7a2cdf41970fb4778cc5fa5a465","Ethereum","ethereum","","","10.17397390123116","","7","","3",""
"0x9ac18e1c3e393c4e872fcf4cc73e03846ed92008","0x9ac18e1c3e393c4e872fcf4cc73e03846ed92008","Ethereum","ethereum","","","10.17161641326178","619.158778525128","8","100.000000","2","100.000000"
"0x289c71f7089af3c0eb963c5a6fde4dcb2290e361","0x289c71f7089af3c0eb963c5a6fde4dcb2290e361","Ethereum","ethereum","","","10.168752120378288","","8","","3",""
"0x4e71f9debec9117f1facc7eeb490758af45806a7","0x4e71f9debec9117f1facc7eeb490758af45806a7","Ethereum","ethereum","","","10.1681140057855","245.09690347620375","13","30.000000","6","20.000000"
"0x295cd9000144233c5f14f12a5df3759f6f958e31","0x295cd9000144233c5f14f12a5df3759f6f958e31","Ethereum","ethereum","","","10.166188229603106","1609.04087504772","11","450.000000","3","200.000000"
"0x7f4d30f4582b33e506af2997e727aaf149d75541","0x7f4d30f4582b33e506af2997e727aaf149d75541","Ethereum","ethereum","","","10.165989611860784","","2","","1",""
"0x0fa84261dc4007f1b1eb80029b71dd898fbf47b4","0x0fa84261dc4007f1b1eb80029b71dd898fbf47b4","Ethereum","ethereum","","","10.165215133770893","","7","","1",""
"0x74b4a6d0b0c8cb46c6780b901898c715401ad260","0x74b4a6d0b0c8cb46c6780b901898c715401ad260","Ethereum","ethereum","","","10.150317305319655","","8","","3",""
"0x68f65694719691ded57943cc8759bc255e1515e0","0x68f65694719691ded57943cc8759bc255e1515e0","Ethereum","ethereum","","","10.147938119594253","","8","","8",""
"0xc1235573e27c0cdc12f6ed0d472ea8790e3b92c2","0xc1235573e27c0cdc12f6ed0d472ea8790e3b92c2","Ethereum","ethereum","","","10.14766502841476","","7","","7",""
"0x81d0d72990afbf45860e2f317509cf0589a73b21","0x81d0d72990afbf45860e2f317509cf0589a73b21","Ethereum","ethereum","","","10.14482929204705","1600.8367797299222","6","200.000000","2","0.000000"
"0x6a3bb4cc42205ec88d547626a1c41291d86575c7","0x6a3bb4cc42205ec88d547626a1c41291d86575c7","Ethereum","ethereum","","","10.143768388542217","","6","","6",""
"0x7f4132439a042e9eed02568c154a10c7dd7714a6","0x7f4132439a042e9eed02568c154a10c7dd7714a6","Ethereum","ethereum","","","10.142704442282932","","10","","2",""
"0x40d2e780cf9811d530ecdb82f276f41a35365ed7","0x40d2e780cf9811d530ecdb82f276f41a35365ed7","Ethereum","ethereum","","","10.13926910450715","649.0952668018075","7","75.000000","3","0.000000"
"0xab8328d9f66396535281f98c4065949d98206789","0xab8328d9f66396535281f98c4065949d98206789","Ethereum","ethereum","","","10.136365584356685","","8","","5",""
"0x22e04568e55d8fd11555fa7c6de193d1e4a4042c","0x22e04568e55d8fd11555fa7c6de193d1e4a4042c","Ethereum","ethereum","","","10.130090298852961","","10","","8",""
"0xdeaf9477d248fa497596fb4faeeaf8f0b96d499f","0xdeaf9477d248fa497596fb4faeeaf8f0b96d499f","Ethereum","ethereum","","","10.129740243015254","","7","","4",""
"0x2120e9769d4d90b112ccb0863b8c4d30de02c931","0x2120e9769d4d90b112ccb0863b8c4d30de02c931","Ethereum","ethereum","","","10.128355616253156","3403.8464991579413","11","1000.000000","2","100.000000"
"0x35698d274af59fc0f6ad7a76ff42ba78307601ad","0x35698d274af59fc0f6ad7a76ff42ba78307601ad","Ethereum","ethereum","","","10.127707183052411","","10","","3",""
"0x243457d3467a0135278bb593b72b50c9177ac6f9","0x243457d3467a0135278bb593b72b50c9177ac6f9","Ethereum","ethereum","","","10.125066263806511","","6","","1",""
"0x866cd04b67c475614b2826df2ca544dbe4f6d080","0x866cd04b67c475614b2826df2ca544dbe4f6d080","Ethereum","ethereum","","","10.122732452224177","","3","","2",""
"0x075ccb757101dcd27e9f20d7a406939ffe9d9513","0x075ccb757101dcd27e9f20d7a406939ffe9d9513","Ethereum","ethereum","","","10.12115111977743","","6","","2",""
"0x9cf1e550b12db2b5d153b51094a0cc7605530f5f","0x9cf1e550b12db2b5d153b51094a0cc7605530f5f","Ethereum","ethereum","","","10.118017830372622","413.74230704170674","13","160.000000","1","0.000000"
"0x575ccd258f73f2ebe18580d256d228efd7a82786","0x575ccd258f73f2ebe18580d256d228efd7a82786","Ethereum","ethereum","","","10.117365953691364","","7","","1",""
"0x9c7cfff7dfa232465da3a8048d5c5fdb0d737a4a","0x9c7cfff7dfa232465da3a8048d5c5fdb0d737a4a","BNB Chain","bsc","","","10.114145494949998","","546","","546",""
"0x544e1ad7dad23dc45c774f58a076e1285c1feafe","0x544e1ad7dad23dc45c774f58a076e1285c1feafe","Ethereum","ethereum","","","10.113417137921845","","8","","3",""
"0xb75f675309f1757e7368b532f63bfe25764ac5df","0xb75f675309f1757e7368b532f63bfe25764ac5df","Ethereum","ethereum","","","10.113082329326701","","3","","1",""
"0xbf8aff990f7faeca51e12086704a96cdeaee8e33","0xbf8aff990f7faeca51e12086704a96cdeaee8e33","Ethereum","ethereum","","","10.106729645172544","455.4643691700395","7","16.666667","1","0.000000"
"0x20c1d5854a0c2fd72bb3e4847ba977478d617308","0x20c1d5854a0c2fd72bb3e4847ba977478d617308","Ethereum","ethereum","","","10.101749734682732","1119.9747531239104","7","250.000000","1","0.000000"
"0xc89f7470250fa440dfbc7331e1dcc122b836d4b1","0xc89f7470250fa440dfbc7331e1dcc122b836d4b1","Ethereum","ethereum","","","10.10133065272179","196.58925101175046","8","-33.333333","2","0.000000"
"0x7e7e700902fc2fc78867f05b9735ef6e5ad79817","0x7e7e700902fc2fc78867f05b9735ef6e5ad79817","Ethereum","ethereum","","","10.098106918505259","392.8136839797012","9","80.000000","2","0.000000"
"0x4ac2248e21176831b8955bf5af66fcf9248ba5d9","0x4ac2248e21176831b8955bf5af66fcf9248ba5d9","Ethereum","ethereum","","","10.097247107746956","2557.257993439789","9","800.000000","1","0.000000"
"0x6246165ee84a44634a23152bfe8ced9d3dbc145d","0x6246165ee84a44634a23152bfe8ced9d3dbc145d","Ethereum","ethereum","","","10.093275498453664","2059.494409256023","12","500.000000","11","450.000000"
"0xc4881ded864d4d5a548c94c58ddbf9cec3c05d0e","0xc4881ded864d4d5a548c94c58ddbf9cec3c05d0e","Ethereum","ethereum","","","10.093149181648782","455.2308268682422","10","66.666667","4","33.333333"
"0x76abb6d8ea0a5d248978d5516d8df6e0646adbcf","0x76abb6d8ea0a5d248978d5516d8df6e0646adbcf","Ethereum","ethereum","","","10.092154685497993","","2","","2",""
"0x97d03e5785a1a78ce4a156ab6147e604ae0f12d2","0x97d03e5785a1a78ce4a156ab6147e604ae0f12d2","Ethereum","ethereum","","","10.089282948605648","","17","","17",""
"0x243f8f333177eb4d0fc8271830ced0a6ebbda490","0x243f8f333177eb4d0fc8271830ced0a6ebbda490","Ethereum","ethereum","","","10.08609597866161","","7","","5",""
"0x0db0d771284231fe141724a53e3dd9cc3dde960e","0x0db0d771284231fe141724a53e3dd9cc3dde960e","Optimism","optimism","","","10.085883748293824","","5","","3",""
"0x0c4aed5fed42d3d439d87655d9d75d263f650b67","0x0c4aed5fed42d3d439d87655d9d75d263f650b67","Ethereum","ethereum","","","10.081006422678314","","11","","3",""
"0x6b0cfeddcc4496103d2b09180fa380e85d001d33","0x6b0cfeddcc4496103d2b09180fa380e85d001d33","Arbitrum","arbitrum","","","10.079916467658506","","146","","18",""
"0x477ff6eeda36f299c602e7db20fa35ba7ab2d3c9","0x477ff6eeda36f299c602e7db20fa35ba7ab2d3c9","Ethereum","ethereum","","","10.068367360829106","","6","","3",""
"0x4ab1dc662ab5c08978aaec72a9d9325a17b3fb5c","0x4ab1dc662ab5c08978aaec72a9d9325a17b3fb5c","Ethereum","ethereum","","","10.068216838224224","","12","","1",""
"0xaba8570f105976a2d72b9a76544841f2d6600580","0xaba8570f105976a2d72b9a76544841f2d6600580","Ethereum","ethereum","","","10.065017527488905","","7","","1",""
"0x051e9abd848c4269e440faf743dcc3f173d7e255","0x051e9abd848c4269e440faf743dcc3f173d7e255","Ethereum","ethereum","","","10.06306189012164","","4","","4",""
"0x58d5e206df7a8d9da9da3ba0f59cdfa6b12fe38b","0x58d5e206df7a8d9da9da3ba0f59cdfa6b12fe38b","Ethereum","ethereum","","","10.061428128549268","859.3482030040749","10","233.333333","4","100.000000"
"0xa52982ea38ff5eaac21c7a94f79e35ab00f5a16c","0xa52982ea38ff5eaac21c7a94f79e35ab00f5a16c","Ethereum","ethereum","","","10.059316358494955","391.73247500135267","13","160.000000","2","100.000000"
"0xa93e172e53457cde29a4867361a6ee00ce39dd8e","0xa93e172e53457cde29a4867361a6ee00ce39dd8e","Ethereum","ethereum","","","10.057319685146528","","7","","2",""
"0x3eb419023f2b7e7af1e175ee5faba6b29feac1d7","0x3eb419023f2b7e7af1e175ee5faba6b29feac1d7","BNB Chain","bsc","","","10.052394356565054","-70.02656255935986","1","0.000000","1","0.000000"
"0x1f70702fcfbe437f350671fbd20f1557c27eb04f","0x1f70702fcfbe437f350671fbd20f1557c27eb04f","Ethereum","ethereum","","","10.049106277583743","","12","","12",""
"0x4a23ddcc34ac3728d9cd03ea91362517df1827a9","0x4a23ddcc34ac3728d9cd03ea91362517df1827a9","Ethereum","ethereum","","","10.04798809471591","","4","","1",""
"0x24affae9c683b7615d4130300288e348e4b5d091","0x24affae9c683b7615d4130300288e348e4b5d091","Ethereum","ethereum","","","10.044715565917713","621.3702970428835","11","266.666667","1","0.000000"
"0x8608288ab42ae7f16642e5c4a134f2da46b08b01","0x8608288ab42ae7f16642e5c4a134f2da46b08b01","Ethereum","ethereum","","","10.042916545495862","832.9650667299464","7","133.333333","1","0.000000"
"0xa954ca0deeb602d78a487d7ef40e1e7c10cb86a0","0xa954ca0deeb602d78a487d7ef40e1e7c10cb86a0","Ethereum","ethereum","","","10.036389191571692","3790.2070490733377","10","900.000000","5","400.000000"
"0x77f495ddbe4892bbd6400404c508448e216c7586","0x77f495ddbe4892bbd6400404c508448e216c7586","Ethereum","ethereum","","","10.035302351888607","559.080453625749","11","266.666667","3","200.000000"
"0x9c9f6c443a67a322e2682b82e720dee187f16263","0x9c9f6c443a67a322e2682b82e720dee187f16263","Ethereum","ethereum","","","10.034731662860644","310.6045930058446","6","-14.285714","1","0.000000"
"0xb10b6f2363ce29302ad00325a3da2ff127eed215","0xb10b6f2363ce29302ad00325a3da2ff127eed215","Ethereum","ethereum","","","10.034066747494375","","9","","1",""
"0x530d7b33a2bb508fd08143e8580b5591b095cc08","0x530d7b33a2bb508fd08143e8580b5591b095cc08","Base","base","","","10.033610884267237","","232","","231",""
"0xe3f46653f94c8de1a699072ac826c1b5fa80559e","0xe3f46653f94c8de1a699072ac826c1b5fa80559e","Ethereum","ethereum","","","10.033410233269267","1808.8928388289287","8","300.000000","3","50.000000"
"0x0000000000cb932c46a95b241c74821ea02c994f","0x0000000000cb932c46a95b241c74821ea02c994f","BNB Chain","bsc","","","10.032836072874964","24.182477392067305","75","53.061224","45","21.621622"
"0xe7be4caa1905f2ad897222748839a5f5ccf89550","0xe7be4caa1905f2ad897222748839a5f5ccf89550","Ethereum","ethereum","","","10.02835114157752","","8","","4",""
"0xfe32923eca95ddfc57a226ea950580f31a1dd70e","0xfe32923eca95ddfc57a226ea950580f31a1dd70e","Ethereum","ethereum","","","10.02592355615518","308.2982610497426","6","-14.285714","2","100.000000"
"0x29884d90be41ae972702d52bdeab658e79bf513c","0x29884d90be41ae972702d52bdeab658e79bf513c","Ethereum","ethereum","","","10.0182267389917","351.04555266950786","11","37.500000","2","0.000000"
"0x8e76f59ef8a403b977e3cac92f0adae19eef7d4e","0x8e76f59ef8a403b977e3cac92f0adae19eef7d4e","Ethereum","ethereum","","","10.013951704729944","","5","","4",""
"0xfdb7d47cd3acb2c95a8e44b24557f6880b2c4718","0xfdb7d47cd3acb2c95a8e44b24557f6880b2c4718","Ethereum","ethereum","","","10.008945548973182","2016.4724764212078","10","900.000000","1","0.000000"
"0x78027a43c7dc574fb58038023e883f992afcc426","0x78027a43c7dc574fb58038023e883f992afcc426","Ethereum","ethereum","","","10.00885013587455","","4","","1",""
"0x85be68bd54e3eab5a6f518d2c29430dfb5761405","0x85be68bd54e3eab5a6f518d2c29430dfb5761405","Ethereum","ethereum","","","10.0081971927768","303.130098465998","19","90.000000","1","0.000000"
"0xa1588d0b520d634092bb1a13358c4522bdd6b888","0xa1588d0b520d634092bb1a13358c4522bdd6b888","Ethereum","ethereum","","","10.007355453524621","316.5105954620572","6","-14.285714","1","0.000000"
"0x653aeb112879a70281eae3c59ddc0ee9f8ef644b","0x653aeb112879a70281eae3c59ddc0ee9f8ef644b","Ethereum","ethereum","","","10.004689985523555","965.4447290024232","8","100.000000","4","0.000000"
"0x9e1d54416a8171844c8735e0c88dd597ededfd22","0x9e1d54416a8171844c8735e0c88dd597ededfd22","Ethereum","ethereum","","","10.004320094286664","","8","","8",""
"0x10d9b4c1e61abfef25fee203d1befe85998f21cd","0x10d9b4c1e61abfef25fee203d1befe85998f21cd","Ethereum","ethereum","","","10.002476792497493","","2","","1",""
"0x42fb26a34a26de29e06d4c2b9c4245445d5f2fd8","0x42fb26a34a26de29e06d4c2b9c4245445d5f2fd8","Ethereum","ethereum","","","9.999685653360206","1030.7217416287297","9","200.000000","9","200.000000"
"0xd1e96dd9ef00df20197a2c99d6a31dfc90e4bf26","0xd1e96dd9ef00df20197a2c99d6a31dfc90e4bf26","Ethereum","ethereum","","","9.997401608352087","248.49522943661074","7","-12.500000","2","0.000000"
"0x3e61e125e25f16336d56d45cdd3e219ba5ed8911","0x3e61e125e25f16336d56d45cdd3e219ba5ed8911","Ethereum","ethereum","","","9.99632059486387","3232.359064446219","15","1400.000000","1","0.000000"
"0x4949cc747a76c8418dee1040304a219783b58aaa","0x4949cc747a76c8418dee1040304a219783b58aaa","Ethereum","ethereum","","","9.996185772422013","","5","","3",""
"0xd89c99d6cbe8888e3c15fe1dd43b5b36443c7945","0xd89c99d6cbe8888e3c15fe1dd43b5b36443c7945","Ethereum","ethereum","","","9.995604324189834","993.7974768697417","7","250.000000","1","0.000000"
"0xbe145310f8a69c9645ec809723e3fccc2a60b1ce","0xbe145310f8a69c9645ec809723e3fccc2a60b1ce","Ethereum","ethereum","","","9.994765765529227","","2","","1",""
"0x62d3b399baaba467046804c5b86ec72955f10d31","0x62d3b399baaba467046804c5b86ec72955f10d31","Ethereum","ethereum","","","9.994177937167487","","7","","1",""
"0xa529884a814200d237f3ef8080cf936ce5593542","0xa529884a814200d237f3ef8080cf936ce5593542","Ethereum","ethereum","","","9.994141547902982","","4","","4",""
"0x6f01696e8d870ed8eba2edc28f126796da3f2f32","0x6f01696e8d870ed8eba2edc28f126796da3f2f32","Ethereum","ethereum","","","9.990499955596933","4538.730912633414","9","800.000000","6","500.000000"
"0x9c33e7b0618c25186f6cd2659badb1be9593a7d8","0x9c33e7b0618c25186f6cd2659badb1be9593a7d8","Ethereum","ethereum","","","9.986452644912363","471.1491398471012","7","16.666667","1","0.000000"
"0xc922457bde685a5c277e021ff1cb62f364508438","0xc922457bde685a5c277e021ff1cb62f364508438","Ethereum","ethereum","","","9.982282415615323","440.0317641368532","7","133.333333","1","0.000000"
